id,first_review,last_review,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
19346843,2017-07-22,2018-01-03,7,0,0,5,5,5,5,5,5,5,0
25539735,2019-03-07,2021-08-08,66,0,0,5,5,5,5,5,5,5,1
19554635,2017-07-16,2023-11-30,137,27,1,5,5,5,5,5,5,5,2
19556636,2017-07-15,2023-10-06,213,25,0,5,5,5,5,5,5,5,3
19784940,2017-08-13,2023-11-10,264,8,0,5,5,5,5,5,5,5,3
19807945,2017-12-29,2018-08-13,2,0,0,4,5,5,5,5,5,5,0
19830207,2017-08-11,2023-08-11,27,2,0,5,5,5,5,5,5,5,0
19856231,2017-07-28,2023-12-03,145,29,2,5,5,5,5,5,5,5,2
19893969,2017-07-31,2023-10-24,125,25,0,5,5,5,5,5,5,5,2
19943640,2017-10-28,2023-12-03,91,29,3,5,5,5,5,5,5,5,1
19945440,2017-08-20,2023-12-03,132,26,1,5,5,5,5,5,5,5,2
19949282,2017-07-25,2023-11-23,488,68,2,5,5,5,5,5,5,5,6
19967328,2017-11-04,2023-03-25,84,6,0,5,5,5,5,5,5,5,1
20007181,2017-08-08,2023-11-25,112,16,1,5,5,5,5,5,5,5,1
20255385,2017-08-30,2023-10-29,343,63,0,5,5,5,5,5,5,5,4
20360491,2017-09-09,2023-05-19,74,3,0,5,5,5,5,5,5,5,1
20405074,2017-10-29,2023-11-25,116,17,1,5,5,5,5,5,5,5,2
20542130,2017-10-20,2023-08-02,10,2,0,5,5,5,5,5,5,5,0
20573647,2017-10-01,2023-11-19,170,24,1,5,5,5,5,5,5,5,2
20583144,2017-09-06,2023-07-03,51,2,0,5,5,5,5,5,5,5,1
20759250,2017-09-23,2023-11-20,40,12,1,5,5,5,5,5,5,5,1
20814619,2017-10-31,2023-12-01,237,35,4,5,5,5,5,5,5,5,3
20968358,2018-10-25,2023-10-29,118,39,0,5,5,5,5,5,5,5,2
21041138,2017-10-14,2023-03-28,37,2,0,5,5,5,5,5,5,5,0
21077938,2017-10-04,2021-01-02,57,0,0,5,5,5,5,5,5,5,1
21141111,2017-12-07,2023-12-09,76,16,1,5,5,5,5,5,5,5,1
21229614,2017-11-04,2023-12-02,61,11,1,5,5,5,5,5,5,5,1
21231243,2017-10-10,2022-10-18,54,0,0,4,4,4,5,5,4,4,1
21375970,2017-11-21,2023-11-27,110,6,1,5,5,5,5,5,5,5,1
21501002,2018-02-21,2023-11-19,52,8,1,5,5,5,5,5,5,5,1
21514826,2017-12-11,2023-11-06,55,10,0,5,5,5,5,5,5,5,1
21538416,2017-11-26,2023-12-10,146,30,2,5,5,5,5,5,5,5,2
21813133,2017-11-27,2023-11-26,257,58,2,5,5,5,5,5,5,5,3
21837665,2017-12-31,2023-11-03,82,11,0,5,5,5,5,5,5,5,1
21881934,2017-11-29,2023-12-05,186,39,1,5,5,5,5,5,5,5,3
21919063,2017-12-14,2023-11-17,34,5,1,5,5,5,5,5,5,5,0
21956686,2019-02-08,2023-07-03,16,5,0,4,5,4,5,5,5,5,0
22120139,2018-01-05,2023-11-26,247,44,1,5,5,5,5,5,5,5,3
22505139,2018-01-04,2023-10-02,85,7,0,5,5,5,5,5,5,5,1
22545718,2018-01-28,2023-12-01,287,46,3,5,5,5,5,5,5,5,4
22812947,2018-02-15,2023-12-02,139,4,1,5,5,5,5,5,5,5,2
22943551,2018-06-10,2022-08-26,33,0,0,5,5,5,5,5,5,5,0
23073257,2019-11-17,2023-09-02,9,6,0,5,5,5,5,5,5,5,0
23101260,2018-08-14,2023-12-10,61,37,2,5,5,5,5,5,5,5,1
23126855,2018-02-12,2023-11-21,309,14,1,5,5,5,5,5,5,5,4
23223000,2018-03-26,2023-10-01,33,8,0,5,5,5,5,5,5,5,0
23265785,2018-02-14,2023-10-14,181,19,0,5,5,5,5,5,5,5,3
23613281,2018-04-26,2021-10-01,6,0,0,5,5,5,5,5,5,5,0
23627811,2018-03-11,2023-12-12,547,49,1,5,5,5,5,5,5,5,8
23632750,2021-09-26,2023-11-15,77,28,0,5,5,5,5,4,5,5,3
23687236,2018-04-02,2023-11-23,75,13,1,5,5,5,5,5,5,5,1
23688055,2018-05-08,2023-12-11,457,68,6,5,5,5,5,5,5,5,7
23735490,2018-09-01,2023-09-23,19,4,0,5,5,5,5,5,5,5,0
23998136,2018-05-06,2020-08-29,25,0,0,5,5,5,5,5,5,5,0
23999379,2018-04-17,2020-08-02,21,0,0,5,5,5,5,5,5,5,0
24000513,2018-06-06,2019-03-15,5,0,0,5,5,5,5,5,5,5,0
24064823,2018-04-09,2023-11-24,225,42,1,5,5,5,5,5,5,5,3
24139716,2018-04-06,2023-10-16,180,13,0,5,5,5,5,5,5,5,3
24276259,2020-06-03,2023-10-26,66,21,0,5,5,5,5,5,5,5,2
24310781,2018-06-24,2021-12-30,38,0,0,5,5,5,5,5,5,5,1
24398955,2018-04-22,2023-11-24,203,14,1,5,5,5,5,5,5,5,3
24420661,2019-03-09,2023-12-01,29,3,1,5,5,5,5,5,5,5,1
24431126,2018-07-02,2022-08-22,38,0,0,5,5,5,5,5,5,5,1
24476896,2018-05-27,2023-12-11,292,69,4,5,5,5,5,5,5,5,4
24573131,2018-05-28,2023-11-19,159,19,1,5,5,5,5,5,5,5,2
24579927,2018-04-29,2019-08-25,17,0,0,5,5,5,5,5,5,5,0
24677894,2018-09-16,2023-11-25,112,31,1,5,5,5,5,5,5,5,2
24678630,2018-04-29,2023-12-11,179,33,3,5,5,5,5,5,5,5,3
24717604,2018-05-16,2023-06-29,168,18,0,5,5,5,5,5,5,5,2
24796952,2018-05-13,2023-12-14,410,58,6,5,5,5,5,5,5,5,6
24821874,2018-05-11,2023-11-27,229,73,2,5,5,5,5,5,5,5,3
24865203,2018-07-05,2023-08-02,9,2,0,5,5,5,5,5,5,5,0
24895418,2018-06-22,2022-01-20,32,0,0,5,5,5,5,5,5,5,0
24942008,2018-06-01,2022-09-23,22,0,0,5,5,5,5,5,5,5,0
24944555,2018-06-14,2023-10-27,188,39,0,5,5,5,5,5,5,5,3
24964863,2018-09-26,2023-07-09,10,1,0,5,5,5,5,5,5,5,0
24969160,2018-06-10,2023-12-05,28,1,1,5,5,5,5,5,5,5,0
25157521,2018-06-21,2023-12-09,157,41,3,5,5,5,5,5,5,5,2
25313408,2019-07-27,2019-07-27,1,0,0,5,5,5,5,5,5,5,0
25570456,2018-06-15,2023-08-07,39,3,0,4,5,4,5,4,5,4,1
25780391,2018-07-17,2023-09-01,35,2,0,5,5,5,5,5,5,5,1
25885450,2018-06-17,2023-11-28,264,27,3,5,5,5,5,5,5,5,4
26216840,2018-06-25,2023-08-18,26,2,0,5,5,5,5,5,5,5,0
26608039,2018-08-01,2023-12-04,256,67,5,5,5,5,5,5,5,5,4
26668708,2018-07-27,2023-08-14,173,8,0,5,5,5,5,5,5,5,3
26783329,2018-08-20,2023-12-01,121,35,2,5,5,5,5,5,5,5,2
26813437,2018-08-05,2019-07-14,65,0,0,5,5,5,5,5,5,5,1
26819452,2018-07-19,2023-11-27,213,38,2,5,5,5,5,5,5,5,3
26848338,2018-09-06,2023-11-12,67,9,0,5,5,5,5,5,5,5,1
27019047,2018-07-21,2023-06-28,132,15,0,5,5,5,5,5,5,5,2
27207195,2018-09-07,2023-10-28,39,5,0,5,5,5,5,5,5,5,1
27397042,2018-08-20,2018-11-14,4,0,0,4,4,4,4,4,4,4,0
27542208,2018-09-04,2023-08-20,112,12,0,5,5,5,5,5,5,5,2
27588784,2018-08-26,2023-06-12,27,7,0,5,5,5,5,5,5,5,0
27588785,2018-08-20,2023-08-05,29,4,0,5,5,5,5,5,5,5,0
27588787,2018-08-24,2023-10-14,32,10,0,5,5,5,5,5,5,5,0
27588789,2018-08-23,2022-05-22,17,0,0,5,5,5,5,5,5,5,0
27588790,2018-09-27,2023-10-18,38,5,0,5,5,5,5,5,4,5,1
27588791,2018-09-05,2023-08-07,19,4,0,5,5,5,5,5,4,5,0
27588792,2018-08-30,2023-09-15,39,4,0,5,5,5,5,5,5,5,1
27588793,2018-09-05,2023-10-22,34,9,0,5,5,5,5,5,4,5,1
27646733,2018-11-25,2023-12-15,16,3,1,5,5,5,5,5,5,5,0
27853614,2018-08-20,2023-11-12,315,51,0,5,5,5,5,5,5,5,5
27855927,2019-08-11,2022-05-06,5,0,0,5,5,5,5,5,5,5,0
28357362,2018-09-16,2023-01-28,8,1,0,5,5,5,5,5,5,5,0
28389128,2018-10-15,2023-10-28,89,25,0,5,5,5,5,5,5,5,1
28415481,2018-09-12,2023-11-28,34,14,2,5,5,5,5,5,5,5,1
28459402,2018-09-30,2023-10-09,45,12,0,5,5,5,5,5,5,5,1
28560248,2018-11-19,2023-04-21,38,1,0,5,5,5,5,5,5,5,1
28685075,2018-10-21,2022-08-16,21,0,0,5,5,5,5,5,5,5,0
28782868,2022-12-28,2023-08-10,15,15,0,5,4,5,5,5,4,5,1
28815673,2018-09-29,2023-11-27,163,31,2,5,5,5,5,5,5,5,3
29053103,2019-06-27,2023-05-17,51,2,0,5,5,5,5,5,5,5,1
29284880,2018-11-24,2023-10-23,68,16,0,5,5,5,5,5,5,5,1
29569409,2018-11-10,2023-11-27,171,29,2,5,5,5,5,5,5,5,3
29586947,2018-11-24,2023-08-21,7,3,0,5,5,5,5,5,5,5,0
29725400,2018-11-20,2023-06-03,47,6,0,5,5,5,5,5,5,5,1
29757359,2018-11-06,2023-12-07,118,19,2,5,5,5,5,5,5,5,2
29778226,2019-01-17,2023-10-19,18,3,0,5,5,5,5,5,5,5,0
29834015,2019-02-19,2023-09-12,8,2,0,5,5,5,5,5,5,5,0
30176641,2018-12-02,2023-06-20,76,5,0,5,5,5,5,5,5,5,1
30231853,2019-01-13,2023-12-10,117,20,3,5,5,5,5,5,5,5,2
30257915,2018-12-28,2019-07-20,25,0,0,5,5,5,5,5,5,5,0
30428050,2018-12-09,2023-12-02,125,29,3,5,5,5,5,5,5,5,2
30442896,2019-06-02,2023-08-23,46,6,0,5,5,5,5,5,5,5,1
30443324,2019-01-19,2023-10-22,53,8,0,5,5,5,5,5,5,5,1
30532631,2023-06-05,2023-11-17,3,3,1,5,5,5,5,5,5,4,0
30595133,2018-12-12,2023-11-20,131,17,1,5,5,5,5,5,5,5,2
30726804,2019-02-28,2020-04-01,8,0,0,5,5,5,5,5,5,5,0
30932518,2019-01-29,2023-11-20,152,35,1,5,5,5,5,5,5,5,3
31149855,2019-01-16,2023-10-01,139,7,0,5,5,5,5,5,5,5,2
31498719,2019-06-29,2023-11-24,30,9,1,5,5,5,5,5,5,5,1
31535314,2019-02-24,2023-10-23,17,8,0,5,5,5,5,5,5,5,0
31622758,2019-01-31,2023-11-10,127,16,0,5,5,5,5,5,5,5,2
31764914,2019-02-25,2023-12-04,194,53,4,5,5,5,5,5,5,5,3
31865900,2019-04-07,2023-11-26,95,18,2,5,5,5,5,5,5,5,2
31885722,2019-06-13,2023-10-30,13,2,0,5,4,5,5,4,5,4,0
31887311,2019-05-12,2023-09-29,34,2,0,5,5,5,5,5,5,5,1
31887599,2019-05-28,2023-09-25,33,3,0,5,5,5,5,5,5,5,1
32002326,2019-02-21,2023-11-26,99,40,1,5,5,5,5,5,5,5,2
32006993,2019-03-10,2023-03-06,7,2,0,5,5,5,5,5,5,5,0
32064679,2019-02-22,2023-05-29,28,2,0,5,5,5,5,5,5,5,0
32167396,2019-03-27,2023-11-28,137,6,2,5,5,5,5,5,5,5,2
32187398,2022-03-20,2023-12-01,32,6,1,5,5,5,5,5,5,5,2
32342977,2019-02-18,2023-10-28,122,10,0,5,5,5,5,5,5,5,2
32363502,2019-03-02,2019-09-01,24,0,0,5,5,5,5,5,5,5,0
32664710,2019-08-24,2023-11-22,20,10,2,5,5,5,5,5,5,5,0
32728509,2019-03-17,2023-11-15,92,17,0,5,5,5,5,5,5,5,2
33043126,2019-03-18,2023-11-27,138,17,2,5,5,5,5,5,5,5,2
33160320,2019-04-28,2023-11-20,63,10,1,5,5,5,5,5,5,5,1
33485155,2019-08-02,2023-08-20,72,12,0,5,5,5,5,5,5,5,1
33527029,2019-04-22,2020-03-12,123,0,0,5,5,5,5,5,5,5,2
33718930,2019-05-14,2023-11-25,107,28,2,5,5,5,5,5,5,5,2
33879946,2019-06-02,2020-08-15,3,0,0,4,4,4,3,3,5,4,0
33899947,2019-04-25,2023-08-31,118,17,0,5,5,5,5,5,5,5,2
34095722,2019-06-05,2023-11-18,117,35,1,5,5,5,5,5,5,5,2
34147948,2019-05-31,2023-11-26,42,16,1,5,5,5,5,5,5,5,1
34435249,2019-08-11,2023-11-13,28,2,0,5,5,5,5,5,5,5,1
34558186,2019-08-03,2021-04-23,25,0,0,4,5,5,5,5,5,4,0
34598964,2019-12-24,2020-01-29,2,0,0,4,5,5,5,5,4,4,0
34598983,2020-01-12,2021-07-03,3,0,0,5,5,5,5,5,5,5,0
34605031,2019-05-20,2023-12-02,224,62,2,5,5,5,5,5,5,5,4
34713260,2019-05-25,2023-09-03,41,2,0,5,5,5,5,5,5,5,1
34720387,2019-05-21,2023-11-22,107,14,1,5,5,5,5,5,5,5,2
34769613,2020-09-08,2023-09-01,17,4,0,4,4,4,5,5,5,5,0
34839031,2019-07-06,2023-09-06,22,4,0,5,5,5,5,5,5,5,0
34869040,2020-01-04,2023-11-12,59,39,0,5,5,4,5,5,5,5,1
34928960,2021-08-21,2023-08-11,3,1,0,5,5,5,5,5,5,4,0
34964474,2019-06-12,2023-07-17,71,10,0,5,5,5,5,5,5,5,1
35062963,2019-06-03,2023-03-20,103,2,0,5,5,5,5,5,5,5,2
35167841,2019-07-02,2023-08-31,14,4,0,5,5,5,5,5,5,5,0
35616676,2019-06-16,2023-11-08,107,24,0,5,5,5,5,5,5,5,2
35617165,2019-08-18,2022-10-24,29,0,0,5,5,5,5,5,5,5,1
35844492,2019-06-22,2023-10-31,133,29,0,5,5,5,5,5,5,5,2
35869331,2019-12-06,2020-03-02,4,0,0,5,5,5,5,5,5,5,0
35934650,2019-07-17,2023-12-04,47,24,2,5,5,5,5,5,5,5,1
35974292,2019-07-07,2020-02-29,26,0,0,5,5,5,5,5,5,5,0
36032002,2019-08-12,2023-09-16,56,15,0,5,5,5,5,5,5,5,1
36042586,2020-08-21,2021-08-21,2,0,0,3,3,3,5,5,4,3,0
36117951,2019-08-04,2023-11-10,127,8,0,5,5,5,5,5,5,5,2
36143466,2019-07-02,2023-12-02,85,31,3,5,5,5,5,5,5,5,2
36349482,2019-10-20,2019-11-10,2,0,0,4,5,3,5,5,5,5,0
36504535,2022-02-21,2023-11-14,40,27,0,5,5,5,5,5,5,5,2
36564209,2019-07-14,2023-11-19,118,21,1,5,5,5,5,5,5,5,2
36880111,2019-07-30,2023-12-03,175,58,2,5,5,5,5,5,5,5,3
36906307,2019-07-27,2023-07-10,48,2,0,5,5,5,5,5,5,5,1
36908415,2019-09-21,2023-12-02,133,58,3,5,5,5,5,5,5,5,3
37080019,2019-09-22,2023-12-11,135,34,4,5,5,5,5,5,5,5,3
37199467,2019-10-06,2022-09-21,39,0,0,5,5,5,5,5,5,5,1
37213631,2019-08-23,2023-10-27,94,18,0,5,5,5,5,5,5,5,2
37216624,2019-08-18,2023-12-01,200,29,3,5,5,5,5,5,5,5,4
37282531,2019-08-04,2022-11-18,26,0,0,5,5,5,5,5,5,5,0
37292530,2022-11-23,2023-12-03,67,65,3,5,5,5,5,5,5,5,5
37367048,2019-08-12,2023-11-28,148,44,3,5,5,5,5,5,5,5,3
37400864,2019-08-16,2023-10-16,63,14,0,5,5,5,5,5,5,5,1
37421568,2019-09-27,2023-08-07,16,4,0,5,5,5,5,5,5,5,0
37421981,2019-08-27,2020-02-28,8,0,0,5,5,5,5,5,4,5,0
37589738,2022-05-09,2023-11-05,48,23,0,5,5,4,5,5,5,5,2
37623089,2019-08-16,2023-12-02,124,11,3,5,5,5,5,5,5,5,2
37624268,2019-08-19,2023-12-02,64,8,2,5,5,5,5,5,5,5,1
37624941,2019-08-13,2023-09-16,63,5,0,5,5,5,5,5,5,5,1
37833722,2019-08-25,2023-09-07,77,14,0,5,5,5,5,5,5,5,1
37910235,2019-08-29,2023-09-03,51,8,0,5,5,5,5,5,5,5,1
37965838,2019-10-08,2023-11-25,175,33,2,5,5,5,5,5,5,5,3
38119529,2019-09-05,2023-10-27,50,22,0,5,5,5,5,5,5,5,1
38167116,2019-09-30,2023-01-30,6,1,0,5,5,5,5,5,5,5,0
38186060,2020-12-21,2023-11-30,140,27,2,5,5,5,5,5,5,5,4
38261817,2019-09-23,2023-11-19,73,24,1,5,5,5,5,5,5,5,1
38361902,2019-10-13,2023-09-04,91,10,0,5,5,5,5,5,5,5,2
38387582,2019-09-12,2023-11-18,160,28,1,5,5,5,5,5,5,5,3
38390153,2022-02-02,2023-09-22,26,12,0,5,5,5,5,5,5,5,1
38390162,2022-02-01,2023-11-06,33,10,0,5,5,5,5,5,5,5,1
38408644,2020-02-19,2022-05-01,6,0,0,4,5,5,4,4,4,4,0
38482680,2019-09-22,2023-11-12,85,31,0,5,5,5,5,5,5,5,2
38517753,2019-09-21,2023-11-06,260,45,0,5,5,5,5,5,5,5,5
38522112,2019-09-22,2023-12-01,316,50,2,5,5,5,5,5,5,5,6
38578854,2019-10-05,2019-10-05,1,0,0,5,5,5,5,5,5,5,0
38647574,2019-10-08,2023-11-23,50,19,1,5,5,5,5,5,5,5,1
38700691,2019-10-10,2023-11-20,112,34,1,5,5,5,5,5,5,5,2
38853577,2019-12-25,2023-12-03,281,62,5,5,5,5,5,5,5,5,6
38908446,2019-09-29,2023-12-11,117,41,2,5,5,5,5,5,5,5,2
38984143,2019-10-25,2023-12-13,353,77,10,5,5,5,5,5,5,5,7
39018287,2019-10-24,2023-10-01,18,1,0,5,5,5,5,5,5,5,0
39150604,2019-10-20,2023-12-08,76,22,3,5,5,5,5,5,5,5,2
39178017,2020-01-14,2020-01-14,1,0,0,5,5,5,5,5,5,5,0
39252289,2019-10-14,2023-12-02,265,51,1,5,5,5,5,5,5,5,5
39307407,2022-07-19,2022-07-19,1,0,0,1,1,1,1,1,1,1,0
39511582,2019-11-15,2023-05-26,17,1,0,5,5,5,5,5,5,5,0
39609557,2019-12-26,2023-09-12,34,10,0,5,5,5,5,5,5,5,1
39672260,2019-11-03,2023-08-31,27,6,0,5,5,5,5,5,5,5,1
39675590,2019-11-25,2023-12-04,114,33,4,5,5,5,5,5,5,5,2
39692398,2020-05-01,2023-11-01,13,6,0,5,5,5,5,5,5,5,0
39692950,2019-12-27,2023-11-30,18,7,1,5,5,5,5,5,5,5,0
39719794,2019-11-10,2023-08-26,11,3,0,5,5,5,5,5,5,5,0
39720181,2019-10-30,2021-02-28,12,0,0,5,5,5,5,5,5,5,0
39756574,2020-02-17,2023-08-06,3,1,0,5,5,4,5,5,5,5,0
39846597,2022-10-08,2023-08-08,8,6,0,5,4,5,5,5,5,5,1
39887452,2022-07-17,2023-08-25,11,6,0,5,5,5,5,5,5,5,1
39983373,2020-01-02,2023-11-11,28,3,0,5,5,5,5,5,5,5,1
39987036,2019-11-25,2023-05-31,43,6,0,5,5,5,5,5,5,5,1
39989059,2020-04-05,2020-11-01,9,0,0,5,5,5,5,5,5,5,0
40089718,2020-01-29,2023-11-30,124,38,2,5,5,5,5,5,5,5,3
40330257,2019-12-26,2023-10-23,93,22,0,5,5,5,5,5,5,5,2
40405521,2020-01-03,2023-10-05,106,52,0,5,5,5,5,5,5,5,2
40507724,2020-01-03,2023-10-06,36,2,0,5,5,5,5,5,5,5,1
40509548,2019-12-27,2022-02-18,30,0,0,4,5,4,5,5,5,5,1
40511182,2020-01-15,2023-11-20,101,33,1,5,5,5,5,5,5,5,2
40516102,2020-01-21,2022-04-27,21,0,0,5,5,5,5,5,5,5,0
40579627,2020-01-07,2023-08-22,23,5,0,5,5,5,5,5,5,5,0
41034780,2020-01-25,2023-04-11,6,1,0,5,5,5,5,5,5,5,0
41034920,2022-10-23,2022-10-23,1,0,0,4,5,5,5,5,5,5,0
41035096,2020-03-08,2020-03-08,1,0,0,5,4,5,5,5,5,5,0
41107902,2020-01-21,2023-12-04,138,46,1,5,5,5,5,5,5,5,3
41152952,2020-01-04,2023-11-19,121,35,1,5,5,5,5,5,5,5,3
41207934,2020-02-08,2023-12-01,55,18,1,5,5,5,5,5,5,5,1
41266813,2020-02-10,2022-04-20,5,0,0,5,5,5,5,5,4,4,0
41508433,2020-01-17,2023-10-24,80,10,0,5,5,5,5,5,5,5,2
41577441,2020-04-24,2023-12-06,48,33,3,5,5,5,5,5,5,5,1
41622111,2020-02-10,2023-11-26,35,3,1,4,4,5,4,4,5,4,1
41690415,2020-02-17,2022-12-18,31,1,0,5,5,5,5,5,5,5,1
41904324,2020-02-03,2022-06-13,70,0,0,5,5,5,5,5,5,5,1
41934128,2020-02-17,2020-02-17,1,0,0,5,5,5,5,5,5,5,0
42198973,2021-05-04,2023-05-07,2,1,0,3,3,3,3,3,3,3,0
42199225,2021-05-16,2021-05-16,1,0,0,5,5,5,5,5,4,3,0
42200274,2020-02-29,2020-02-29,1,0,0,5,5,5,5,5,5,5,0
42259192,2020-02-15,2023-10-13,116,17,0,5,5,5,5,5,5,5,2
42365140,2020-03-17,2023-12-06,236,50,3,5,5,5,5,5,5,5,5
42408782,2020-03-03,2023-11-20,116,21,2,5,5,5,5,5,5,5,3
42486260,2020-03-09,2023-10-02,92,22,0,5,5,5,5,5,5,5,2
42621091,2020-03-05,2023-11-27,60,26,2,5,5,5,5,5,5,5,1
42646643,2021-06-07,2023-10-02,52,10,0,5,5,5,5,5,5,5,2
42813425,2020-05-04,2020-11-11,5,0,0,5,5,5,5,5,5,5,0
42830184,2023-01-08,2023-12-12,51,51,2,5,5,5,5,5,5,5,4
42943055,2020-03-29,2023-11-30,31,11,1,5,5,5,5,5,5,5,1
42944185,2021-03-12,2023-10-12,36,12,0,5,5,5,5,5,5,5,1
42965487,2020-06-14,2023-12-03,195,60,4,5,5,5,5,5,5,5,5
43224355,2020-05-23,2023-11-19,69,14,1,5,5,5,5,5,5,5,2
43268099,2020-05-22,2023-11-19,39,1,1,5,5,5,5,5,5,5,1
43451577,2020-07-13,2023-09-04,44,18,0,5,5,5,5,5,5,5,1
43489001,2020-06-03,2023-12-02,46,12,1,5,5,4,5,5,5,4,1
43536646,2020-08-14,2023-11-19,52,7,1,4,4,4,5,4,4,4,1
43644307,2020-06-15,2023-10-20,74,9,0,5,5,5,5,5,5,5,2
43714385,2020-06-24,2023-11-12,156,19,0,5,5,5,5,5,5,5,4
43735673,2020-06-26,2023-12-16,134,22,5,5,5,5,5,5,5,5,3
43870008,2020-07-26,2023-11-01,25,7,0,5,5,5,5,5,5,5,1
44046663,2020-07-29,2023-12-15,110,34,3,5,5,5,5,5,5,5,3
44047647,2021-07-03,2023-09-15,44,12,0,5,5,5,5,5,5,5,1
44120967,2020-07-14,2023-08-27,33,8,0,5,5,5,5,5,5,5,1
44138129,2020-09-20,2023-05-31,46,8,0,5,5,5,5,5,5,5,1
44138622,2020-10-24,2023-11-23,110,22,2,5,5,5,5,5,5,5,3
44139423,2020-07-12,2023-10-20,56,6,0,5,5,5,5,5,5,5,1
44155050,2022-05-03,2023-12-16,66,41,1,5,5,5,5,5,5,5,3
44210333,2020-09-02,2023-09-24,36,9,0,5,5,5,5,5,5,4,1
44394749,2021-03-24,2023-09-18,59,5,0,5,5,5,5,5,5,5,2
44394773,2020-08-24,2023-11-07,42,11,0,5,5,5,5,5,5,4,1
44395116,2020-09-17,2023-10-21,82,18,0,5,5,5,5,5,5,5,2
44475856,2020-09-11,2022-12-01,28,0,0,5,5,5,5,5,5,5,1
44631597,2021-07-09,2023-11-20,29,6,1,5,5,5,5,5,5,5,1
44631599,2020-09-19,2023-07-25,33,6,0,5,5,5,5,5,5,5,1
44873269,2020-09-06,2023-12-10,4,3,2,5,5,4,5,5,5,5,0
44964399,2021-01-02,2022-12-28,26,1,0,5,5,4,5,5,5,4,1
45221639,2020-12-10,2023-10-04,21,4,0,4,4,4,5,5,4,4,1
45325730,2020-09-17,2023-12-16,174,50,6,5,5,5,5,5,5,5,4
45332502,2020-09-23,2023-12-01,32,12,1,5,5,5,5,5,5,5,1
45369477,2020-09-14,2023-11-23,70,23,1,5,5,5,5,5,5,5,2
45425951,2020-10-01,2023-12-14,299,143,10,5,5,5,5,5,5,5,8
45465980,2020-09-28,2023-07-15,50,2,0,5,5,5,5,5,5,5,1
45479159,2020-10-17,2023-11-26,47,15,1,5,5,5,5,5,5,5,1
45502500,2020-10-16,2023-11-03,35,12,0,5,5,5,5,5,5,5,1
45688454,2021-07-29,2023-03-11,15,2,0,4,4,4,4,4,5,4,1
45724869,2020-10-12,2023-07-15,41,6,0,5,5,5,5,5,5,5,1
45752720,2020-10-25,2023-10-12,22,8,0,5,5,5,5,5,5,5,1
45757303,2020-11-04,2023-12-13,80,41,4,5,5,5,5,5,5,5,2
45784569,2020-11-30,2023-09-06,13,1,0,5,5,5,5,5,5,5,0
45786198,2020-10-13,2023-10-23,74,18,0,5,5,5,5,5,5,5,2
45814092,2020-10-18,2023-12-02,46,23,3,5,5,5,5,5,5,5,1
45831138,2020-10-14,2023-11-20,34,11,1,5,5,5,5,5,5,5,1
45859708,2020-10-17,2021-08-01,35,0,0,5,5,5,5,5,5,5,1
45959808,2021-01-03,2023-11-08,51,20,0,5,5,5,5,5,5,5,1
45991205,2020-11-13,2023-11-30,66,25,2,5,5,5,5,5,5,5,2
46017091,2020-12-08,2021-05-16,6,0,0,5,5,4,5,5,5,5,0
46105024,2021-03-13,2023-07-27,8,4,0,5,5,5,5,5,5,5,0
46143194,2020-11-14,2023-11-30,42,6,1,5,5,5,5,5,5,5,1
46218212,2020-11-14,2023-12-01,178,53,4,5,5,5,5,5,5,5,5
46246194,2023-09-25,2023-09-25,1,1,0,1,1,3,1,1,1,1,0
46258496,2020-11-22,2023-10-22,111,30,0,5,5,5,5,5,5,5,3
46449866,2021-01-11,2021-03-28,7,0,0,4,4,4,4,5,5,4,0
46509260,2020-12-19,2023-11-26,39,11,1,5,5,5,5,5,5,5,1
46586477,2021-01-31,2023-11-26,42,26,3,5,5,5,5,5,5,5,1
46627748,2020-11-27,2023-12-01,23,6,1,5,5,5,5,5,5,5,1
46802635,2020-12-10,2023-11-26,41,7,1,5,5,5,5,5,5,5,1
46930773,2020-12-19,2023-11-19,87,31,1,5,5,5,5,5,5,5,2
47002093,2021-03-06,2023-11-30,49,7,2,5,5,5,5,5,5,5,1
47005037,2020-12-16,2023-12-15,202,51,1,5,5,5,5,5,5,5,6
47013683,2020-12-16,2023-11-12,129,20,0,5,5,5,5,5,5,5,4
47056875,2022-02-24,2023-03-24,14,2,0,5,5,5,5,5,5,5,1
47076317,2021-01-03,2023-12-02,71,19,1,5,5,5,5,5,5,5,2
47182082,2021-01-31,2023-08-28,79,38,0,5,5,5,5,5,5,5,2
47287832,2021-02-04,2023-09-01,34,7,0,5,5,5,5,5,5,5,1
47288383,2021-03-29,2023-03-19,15,1,0,5,5,5,5,5,5,5,0
47288508,2021-04-02,2022-05-08,12,0,0,5,5,5,5,5,5,5,0
47472222,2021-01-21,2021-08-20,13,0,0,5,5,5,5,5,5,5,0
47548307,2021-06-10,2023-08-15,12,4,0,5,5,5,5,5,5,5,0
47550083,2022-03-27,2023-09-04,19,11,0,5,5,5,5,5,5,5,1
47743418,2023-10-20,2023-12-05,17,17,11,5,5,5,5,5,5,5,9
47750062,2021-01-19,2023-10-21,73,11,0,5,5,5,5,5,5,5,2
47825974,2021-03-07,2023-09-01,12,3,0,5,5,5,5,5,5,4,0
